,Company,line_key,header_key,JRNENTRY,trxdate,ACTNUMBR_1,ACTNUMBR_2,ACTNUMBR_3,ACTNUMBR_4,ACTNUMBR_5,REFRENCE,DSCRIPTN,CRDTAMNT,DEBITAMT,ORCRDAMT,ORDBTAMT,CURNCYID,CC_CODE_LEGACY,FULLGL,gp_rec_id,FUNLCURR,gp_trip_code,gp_service_id,Header Key*,Add Only,Create Journal with Errors,Accounting Journal,Auto Complete,Comment,Worker,Accounting Journal ID,Submit,Disable Optional Worktag Balancing,Locked in Workday,Round Ledger Amounts,Journal Number,Company*,Currency*,Ledger Type*,Book Code,Accounting Date*,Journal Source*,Balancing Worktag,Optional Balancing Worktags+,External Supplier Invoice Source,Record Quantity,Journal Entry Memo,External Reference ID,Document Link,Adjustment Journal,Include Tax Lines,Create Reversal,Reversal Date,Control Total Amount,Currency Rate Type,Display Account Set,Row ID*,Content Type,Filename,Encoding,Compressed,File Content,Companies Without Access+,Skip,Discard On Exit Validation Error,File Name*,Event Attachment Description,Event Attachment Category,File,Legacy Ledger Account,Workday Ledger Account SC,Legacy ID_x,Legacy ID_y,Legacy Description_x,CC_Code,Legacy ID_x.1,Legacy Description_y,RevenueCategory,Legacy ID_y.1,Legacy Description - Legacy Name: Reporting Office_x,operational_territory_oh,Legacy Description - Legacy Name: Reporting Office_y,operational_territory_rev_cog,Legacy ID,Legacy Description,Posting Type,Account Category Number,Gross margin category,Workday ID Ledger Account,bookingno,id,billing_group_name,reporting_office_name,agent,associated_agent,online,agent_code,travel_style,sub_territory,trip_code,revenue_stream,service_id,parent_trip_code,revenue_fraction,Line Key,Line Order,Line Company,Ledger Account,Account Set,Alternate Ledger Account,Debit Amount,Credit Amount,Currency,Currency Rate,Ledger Debit Amount,Ledger Credit Amount,Quantity,Unit of Measure,Quantity 2,Unit of Measure 2,Memo,Budget Date,Cost Center,Spend Category,Revenue,Revenue Stream,Operational Territory,Billing Group,Channel (How),Channel (Who),Travel Style,Bank Account,Intercompany Affiliate,Region,Balancing Worktag Affiliate,Exclude from Spend Report,Transaction Date*,Tax Type*,Taxable Amount,Tax Code*,Tax Rate*,Tax Applicability,Tax Recoverability,Tax Recoverability Type,Tax Point Date Type,Supplier,Customer,External Business Entity Name,External Business Entity Address,External Business Entity Tax ID,Line Order*,Do Not Use
183551,Barbados,2,23679536,23903223,2021-08-31,20,0,20,900,47011,MAKT TC cancelled-Aug FY22     ,1653665                        ,6.27,0.0,6.27,0.0,USD            ,20-900,20-000-20-900-47011,91703851,USD            ,,1653665,23679536,Y,,,Y,,,,Y,,,,Legacy_23903223,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC cancelled-Aug FY22     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,2,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183552,Barbados,3,23679536,23903223,2021-08-31,20,0,20,900,47011,MAKT TC cancelled-Aug FY22     ,1652721                        ,250.0,0.0,250.0,0.0,USD            ,20-900,20-000-20-900-47011,91703852,USD            ,,1652721,23679536,Y,,,Y,,,,Y,,,,Legacy_23903223,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC cancelled-Aug FY22     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,3,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183553,Barbados,4,23679536,23903223,2021-08-31,20,0,20,900,47011,MAKT TC cancelled-Aug FY22     ,1649157                        ,100.0,0.0,100.0,0.0,USD            ,20-900,20-000-20-900-47011,91703853,USD            ,,1649157,23679536,Y,,,Y,,,,Y,,,,Legacy_23903223,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC cancelled-Aug FY22     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,4,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183554,Barbados,5,23679536,23903223,2021-08-31,20,0,20,900,47011,MAKT TC cancelled-Aug FY22     ,1648644                        ,0.0,250.0,0.0,250.0,USD            ,20-900,20-000-20-900-47011,91703854,USD            ,,1648644,23679536,Y,,,Y,,,,Y,,,,Legacy_23903223,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC cancelled-Aug FY22     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,5,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183555,Barbados,6,23679536,23903223,2021-08-31,20,0,20,900,47011,MAKT TC cancelled-Aug FY22     ,1654607                        ,100.0,0.0,100.0,0.0,USD            ,20-900,20-000-20-900-47011,91703855,USD            ,,1654607,23679536,Y,,,Y,,,,Y,,,,Legacy_23903223,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC cancelled-Aug FY22     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,6,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183562,Barbados,1,23679537,23903224,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1628261                        ,0.0,74.27,0.0,100.0,AUD            ,20-900,20-000-20-900-47011,91703862,USD            ,,1628261,23679537,Y,,,Y,,,,Y,,,,Legacy_23903224,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,1,,,,Parent,,,,AUD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183565,Barbados,2,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1650698                        ,0.0,95.91,0.0,120.0,CAD            ,20-900,20-000-20-900-47011,91703865,USD            ,,1650698,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,2,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183566,Barbados,3,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1604197                        ,0.0,79.93,0.0,100.0,CAD            ,20-900,20-000-20-900-47011,91703866,USD            ,,1604197,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,3,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183567,Barbados,4,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1594168                        ,0.0,79.93,0.0,100.0,CAD            ,20-900,20-000-20-900-47011,91703867,USD            ,,1594168,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,4,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183568,Barbados,5,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1642770                        ,0.0,479.17,0.0,599.5,CAD            ,20-900,20-000-20-900-47011,91703868,USD            ,,1642770,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,5,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183569,Barbados,6,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1646193                        ,0.0,79.93,0.0,100.0,CAD            ,20-900,20-000-20-900-47011,91703869,USD            ,,1646193,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,6,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183570,Barbados,7,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1651757                        ,0.0,95.91,0.0,120.0,CAD            ,20-900,20-000-20-900-47011,91703870,USD            ,,1651757,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,7,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183571,Barbados,8,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1648752                        ,0.0,95.91,0.0,120.0,CAD            ,20-900,20-000-20-900-47011,91703871,USD            ,,1648752,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,8,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183572,Barbados,9,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1648227                        ,0.0,95.91,0.0,120.0,CAD            ,20-900,20-000-20-900-47011,91703872,USD            ,,1648227,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,9,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183573,Barbados,10,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1594172                        ,0.0,79.93,0.0,100.0,CAD            ,20-900,20-000-20-900-47011,91703873,USD            ,,1594172,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,10,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183574,Barbados,11,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1649261                        ,0.0,175.84,0.0,220.0,CAD            ,20-900,20-000-20-900-47011,91703874,USD            ,,1649261,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,11,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183575,Barbados,12,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1624700                        ,0.0,79.93,0.0,100.0,CAD            ,20-900,20-000-20-900-47011,91703875,USD            ,,1624700,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,12,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183576,Barbados,13,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1644285                        ,0.0,191.83,0.0,240.0,CAD            ,20-900,20-000-20-900-47011,91703876,USD            ,,1644285,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,13,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183577,Barbados,14,23679538,23903225,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1647168                        ,0.0,79.93,0.0,100.0,CAD            ,20-900,20-000-20-900-47011,91703877,USD            ,,1647168,23679538,Y,,,Y,,,,Y,,,,Legacy_23903225,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,14,,,,Parent,,,,CAD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183578,Barbados,1,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1642499                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703878,USD            ,,1642499,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,1,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183579,Barbados,2,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1646361                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703879,USD            ,,1646361,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,2,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183580,Barbados,3,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1645303                        ,0.0,300.0,0.0,300.0,USD            ,20-900,20-000-20-900-47011,91703880,USD            ,,1645303,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,3,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183581,Barbados,4,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1645287                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703881,USD            ,,1645287,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,4,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183582,Barbados,5,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1645177                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703882,USD            ,,1645177,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,5,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183583,Barbados,6,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1645169                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703883,USD            ,,1645169,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,6,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183584,Barbados,7,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1645014                        ,0.0,300.0,0.0,300.0,USD            ,20-900,20-000-20-900-47011,91703884,USD            ,,1645014,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,7,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183585,Barbados,8,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1644714                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703885,USD            ,,1644714,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,8,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183586,Barbados,9,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1644504                        ,0.0,200.0,0.0,200.0,USD            ,20-900,20-000-20-900-47011,91703886,USD            ,,1644504,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,9,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183587,Barbados,10,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1644067                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703887,USD            ,,1644067,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,10,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183588,Barbados,11,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1642613                        ,0.0,200.0,0.0,200.0,USD            ,20-900,20-000-20-900-47011,91703888,USD            ,,1642613,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,11,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183589,Barbados,12,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1646591                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703889,USD            ,,1646591,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,12,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183590,Barbados,13,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1641697                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703890,USD            ,,1641697,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,13,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183591,Barbados,14,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1620581                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703891,USD            ,,1620581,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,14,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183592,Barbados,15,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1629451                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703892,USD            ,,1629451,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,15,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183593,Barbados,16,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1635269                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703893,USD            ,,1635269,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,16,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
183594,Barbados,17,23679539,23903226,2021-08-31,20,0,20,900,47011,MAKT TC usage-Aug FY22         ,1636043                        ,0.0,100.0,0.0,100.0,USD            ,20-900,20-000-20-900-47011,91703894,USD            ,,1636043,23679539,Y,,,Y,,,,Y,,,,Legacy_23903226,20,USD            ,Actuals,,2021-08-31,Conversion,,,,,MAKT TC usage-Aug FY22         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47011.0,Travel Credits Related,RC_Cancellation_Revenue,900.0,Basecamp,OT_Basecamp,,,,,,,,,22.0,,,,,,,,,,,,,,,17,,,,Parent,,,,USD            ,,,,,,,,,,,,,,,,,,,,,,,,2021-08-31,,,,,,,,,,,,,,,
