,Company,line_key,header_key,JRNENTRY,trxdate,ACTNUMBR_1,ACTNUMBR_2,ACTNUMBR_3,ACTNUMBR_4,ACTNUMBR_5,REFRENCE,DSCRIPTN,CRDTAMNT,DEBITAMT,ORCRDAMT,ORDBTAMT,CURNCYID,CC_CODE_LEGACY,FULLGL,gp_rec_id,FUNLCURR,gp_trip_code,gp_service_id,Header Key*,Add Only,Create Journal with Errors,Accounting Journal,Auto Complete,Comment,Worker,Accounting Journal ID,Submit,Disable Optional Worktag Balancing,Locked in Workday,Round Ledger Amounts,Journal Number,Company*,Currency*,Ledger Type*,Book Code,Accounting Date*,Journal Source*,Balancing Worktag,Optional Balancing Worktags+,External Supplier Invoice Source,Record Quantity,Journal Entry Memo,External Reference ID,Document Link,Adjustment Journal,Include Tax Lines,Create Reversal,Reversal Date,Control Total Amount,Currency Rate Type,Display Account Set,Row ID*,Content Type,Filename,Encoding,Compressed,File Content,Companies Without Access+,Skip,Discard On Exit Validation Error,File Name*,Event Attachment Description,Event Attachment Category,File,Legacy Ledger Account,Workday Ledger Account SC,Legacy ID_x,Legacy ID CC_CODE_LEGACY,Legacy Description_x,CC_Code,Legacy ID_y,Legacy Description_y,RevenueCategory,Legacy ID ACTNUMBR_4,Legacy Description - Legacy Name: Reporting Office_x,operational_territory_oh,Legacy Description - Legacy Name: Reporting Office_y,operational_territory_rev_cog,Legacy ID FULLGL,Legacy Description,Posting Type,Account Category Number,Gross margin category,Workday ID Ledger Account,bookingno,id_x,trip_code,parent_trip_code,reporting_office_name,revenue_fraction,travel_style,revenue_stream,id_y,billing_group_name,agent,associated_agent,online,agent_code,sub_territory,service_id
11146,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4012374.0
11147,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4012375.0
11148,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4012376.0
11149,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4012685.0
11150,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4018064.0
11151,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4019474.0
11152,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4023994.0
11153,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4023995.0
11154,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4023996.0
11155,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4023997.0
11156,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4023998.0
11157,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4023999.0
11158,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4024000.0
11159,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4024014.0
11160,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4027950.0
11161,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4027951.0
11162,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4027958.0
11163,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4029111.0
11164,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4066360.0
11165,Canada,8,1887455,1963647,2021-08-06,10,0,10,900,12001,B-01648415                     ,GAPDPLSPENG220519-O1           ,2199.0,0.0,2199.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974242,CAD            ,GAPDPLSPENG220519-O1,0,1887455,Y,,,Y,,,,Y,,,,Legacy_1963647,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01648415                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1648415.0,,,,,,,,1648415.0,The Travel Agent Next Door,49075.0,0.0,0.0,5821752.0,Canada Ottawa and Northern Ontario,4066369.0
11706,Canada,1,1887470,1963662,2021-08-06,10,0,10,900,12000,B-01652561                     ,GPFDCKDE210903-O1              ,452.97,0.0,452.97,0.0,CAD            ,10-900,10-000-10-900-12000,6974331,CAD            ,GPFDCKDE210903-O1,0,1887470,Y,,,Y,,,,Y,,,,Legacy_1963662,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01652561                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1652561.0,,,,,,,,1652561.0,The Travel Agent Next Door,53223.0,0.0,1.0,6123393.0,Canada Ottawa and Northern Ontario,4029317.0
11707,Canada,2,1887470,1963662,2021-08-06,10,0,10,900,12000,B-01652561                     ,GPFDCKDE210903-O1              ,0.0,2358.0,0.0,2358.0,CAD            ,10-900,10-000-10-900-12000,6974332,CAD            ,GPFDCKDE210903-O1,0,1887470,Y,,,Y,,,,Y,,,,Legacy_1963662,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01652561                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1652561.0,,,,,,,,1652561.0,The Travel Agent Next Door,53223.0,0.0,1.0,6123393.0,Canada Ottawa and Northern Ontario,4029317.0
11708,Canada,3,1887470,1963662,2021-08-06,10,0,10,900,12001,B-01652561                     ,GPFDCKDE210903-O1              ,0.0,452.97,0.0,452.97,CAD            ,10-900,10-000-10-900-12001,6974333,CAD            ,GPFDCKDE210903-O1,0,1887470,Y,,,Y,,,,Y,,,,Legacy_1963662,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01652561                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1652561.0,,,,,,,,1652561.0,The Travel Agent Next Door,53223.0,0.0,1.0,6123393.0,Canada Ottawa and Northern Ontario,4029317.0
11709,Canada,4,1887470,1963662,2021-08-06,10,0,10,900,12001,B-01652561                     ,GPFDCKDE210903-O1              ,2358.0,0.0,2358.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974334,CAD            ,GPFDCKDE210903-O1,0,1887470,Y,,,Y,,,,Y,,,,Legacy_1963662,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01652561                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1652561.0,,,,,,,,1652561.0,The Travel Agent Next Door,53223.0,0.0,1.0,6123393.0,Canada Ottawa and Northern Ontario,4029317.0
11740,Canada,1,1887475,1963667,2021-08-06,10,0,10,900,12000,B-01652948                     ,GPAATIE221029-O1               ,0.0,8998.0,0.0,8998.0,CAD            ,10-900,10-000-10-900-12000,6974355,CAD            ,GPAATIE221029-O1,0,1887475,Y,,,Y,,,,Y,,,,Legacy_1963667,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01652948                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1652948.0,,,,,,,,1652948.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4030768.0
11749,Canada,10,1887475,1963667,2021-08-06,10,0,10,900,12001,B-01652948                     ,GPAATIE221029-O1               ,8998.0,0.0,8998.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974364,CAD            ,GPAATIE221029-O1,0,1887475,Y,,,Y,,,,Y,,,,Legacy_1963667,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01652948                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1652948.0,,,,,,,,1652948.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4030768.0
11762,Canada,1,1887477,1963669,2021-08-06,10,0,10,900,12000,B-01653009                     ,GAPCRQE211114-O1               ,483.74,0.0,483.74,0.0,CAD            ,10-900,10-000-10-900-12000,6974377,CAD            ,GAPCRQE211114-O1,0,1887477,Y,,,Y,,,,Y,,,,Legacy_1963669,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653009                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1653009.0,,,,,,,,1653009.0,TL Network Canada,45527.0,0.0,1.0,4755074.0,Canada Southwest Ontario,4030968.0
11763,Canada,2,1887477,1963669,2021-08-06,10,0,10,900,12000,B-01653009                     ,GAPCRQE211114-O1               ,279.8,0.0,279.8,0.0,CAD            ,10-900,10-000-10-900-12000,6974378,CAD            ,GAPCRQE211114-O1,0,1887477,Y,,,Y,,,,Y,,,,Legacy_1963669,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653009                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1653009.0,,,,,,,,1653009.0,TL Network Canada,45527.0,0.0,1.0,4755074.0,Canada Southwest Ontario,4030968.0
11764,Canada,3,1887477,1963669,2021-08-06,10,0,10,900,12000,B-01653009                     ,GAPCRQE211114-O1               ,0.0,2798.0,0.0,2798.0,CAD            ,10-900,10-000-10-900-12000,6974379,CAD            ,GAPCRQE211114-O1,0,1887477,Y,,,Y,,,,Y,,,,Legacy_1963669,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653009                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1653009.0,,,,,,,,1653009.0,TL Network Canada,45527.0,0.0,1.0,4755074.0,Canada Southwest Ontario,4030968.0
11765,Canada,4,1887477,1963669,2021-08-06,10,0,10,900,12001,B-01653009                     ,GAPCRQE211114-O1               ,0.0,483.74,0.0,483.74,CAD            ,10-900,10-000-10-900-12001,6974380,CAD            ,GAPCRQE211114-O1,0,1887477,Y,,,Y,,,,Y,,,,Legacy_1963669,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653009                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1653009.0,,,,,,,,1653009.0,TL Network Canada,45527.0,0.0,1.0,4755074.0,Canada Southwest Ontario,4030968.0
11766,Canada,5,1887477,1963669,2021-08-06,10,0,10,900,12001,B-01653009                     ,GAPCRQE211114-O1               ,0.0,279.8,0.0,279.8,CAD            ,10-900,10-000-10-900-12001,6974381,CAD            ,GAPCRQE211114-O1,0,1887477,Y,,,Y,,,,Y,,,,Legacy_1963669,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653009                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1653009.0,,,,,,,,1653009.0,TL Network Canada,45527.0,0.0,1.0,4755074.0,Canada Southwest Ontario,4030968.0
11767,Canada,6,1887477,1963669,2021-08-06,10,0,10,900,12001,B-01653009                     ,GAPCRQE211114-O1               ,2798.0,0.0,2798.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974382,CAD            ,GAPCRQE211114-O1,0,1887477,Y,,,Y,,,,Y,,,,Legacy_1963669,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653009                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1653009.0,,,,,,,,1653009.0,TL Network Canada,45527.0,0.0,1.0,4755074.0,Canada Southwest Ontario,4030968.0
11796,Canada,1,1887482,1963674,2021-08-06,10,0,10,900,12000,B-01653181                     ,GAPSEGL220910-O1               ,0.0,3669.0,0.0,3669.0,CAD            ,10-900,10-000-10-900-12000,6974403,CAD            ,GAPSEGL220910-O1,0,1887482,Y,,,Y,,,,Y,,,,Legacy_1963674,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653181                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1653181.0,,,,,,,,1653181.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4031720.0
11798,Canada,3,1887482,1963674,2021-08-06,10,0,10,900,12001,B-01653181                     ,GAPSEGL220910-O1               ,3669.0,0.0,3669.0,0.0,CAD            ,10-900,10-000-10-900-12001,6974405,CAD            ,GAPSEGL220910-O1,0,1887482,Y,,,Y,,,,Y,,,,Legacy_1963674,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653181                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001.0,1653181.0,,,,,,,,1653181.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4031720.0
11804,Canada,1,1887484,1963676,2021-08-06,10,0,10,900,12000,B-01653204                     ,GPXXVAESX211111-O1             ,0.0,29697.0,0.0,29697.0,CAD            ,10-900,10-000-10-900-12000,6974411,CAD            ,GPXXVAESX211111-O1,0,1887484,Y,,,Y,,,,Y,,,,Legacy_1963676,10,CAD            ,Actuals,,2021-08-06,Conversion,,,,,B-01653204                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000.0,1653204.0,,,,,,,,1653204.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4031885.0
